# Interlingua translation file: English -> fr
# Format: hash<TAB>translation
hash	translation
0524d1d7b2044040	actionner
e96f68c9eabc1040	actionné
7ff2163d2a821080	aigu
205904e865a0b0c0	vivement
c57d9634c7dc3080	acyclique
16cb43562fc790c0	adagio
5e31435ff6d12080	inflexible
570af80a02d88040	adapter
26482e1d68393080	adaptable
c5e2f87d4f534040	adapté
c5e2f87d4f534080	adapté
320f37346da92040	adaptant
4c81dadb36ac1080	adaptatif
4f0d39671740b040	adapte
ffb352e13fd28040	ajouter
2bee98317da6a040	ajouté
45a56feee1bb8080	accro
7cd90812589ba080	addictif
7cd90812589ba040	rendant accro
b428a8582380a080	addictif
995d68c7d5a6f040	ajoutant
c17da9ba74213080	supplémentaire
6bb6e92db32d70c0	de plus
543d3ab02bdec080	additif
fc666635f5471040	adresser
8367ed1cbef0b080	adressable
f15d599fb1805040	adressé
f15d599fb1805080	adressé
c2546a4cb03de040	adresse
048ec15dfb105040	abordant
ad9530c845c52040	ajoute
4969eeda6fb2f080	expert
d0aba09c766cc080	adéquat
f409da41589f30c0	adéquatement
9dae799b676f3040	adhérer
3aebe288d9987040	adhéré
b94c4d4177d66080	adhérent
bc12725a53958040	adhère
f77e24ed7606f040	adhérant
55e09a28ac89a080	adhésif
c4b9d1e0ae784080	adiabatique
87a2b849c728f340	adieu
b5dc9b4a5682c340	adios
73e608221c005080	adipeux
984bad50f1fef080	adjacent
8c34281d3f04a080	adjacent
8c34281d3f04a040	jouxtant
31461680ea4c3080	adjoint
0d787a5598f36040	ajourner
8c56b0aec6af2040	ajourné
8c56b0aec6af2080	ajourné
7f041d93ccefe040	jugé
5f5af45500982040	jugé
fe606b28cba18080	adjoint
4fd20f1eb97cf040	ajuster
46d7364792e00080	ajustable
e55a2d6a1cd8b040	ajusté
e55a2d6a1cd8b080	ajusté
4ce41540b4428040	ajustant
a4bb14fbf9fe8040	ajuste
a1870569f2f24080	adjuvant
f6272c85d8f20040	administrer
1dddfc3a4362d040	administré
33fe098febb57040	administrant
9cee523b9503c040	administre
5cff184d03316080	administratif
cd2a9aadcda1f0c0	administrativement
0e303924777ed080	admirable
c652680d570710c0	admirablement
a51b4b8f48a31040	admirer
185b818da4382040	admiré
67f5ec4786cf7040	admirant
67f5ec4786cf7080	admiratif
d2679326ef1ee080	admissible
aad044a8f158a040	admettre
1d725f77cd212040	admet
33668fb489ea5040	admis
6b9d03d86417c0c0	certes
c1ff4737ce52c040	admettant
310f243f60d46040	admonesté
220d6a786a94a080	adolescent
880865b207f6a040	adopter
3074379ee66ff040	adopté
9a89eabaec9d1040	adoptant
1efe396d00131080	adoptif
ff3d55dc0be74040	adopte
7d65f6b764182080	adorable
2c4d83d104f24040	adorer
f6850e0fbe227040	adoré
1c2b39cb24724040	orner
90c620feac277080	orné
90c620feac277040	orné
445dbf5e347a7080	surrénal
5c3931f74a295080	adrénergique
991d425e5a5c1080	adriatique
c0c9dab29abdc0c0	à la dérive
c6b74008c3334040	adsorbé
3e1e0e8cd2b0d080	adulte
359b5dcc482a5040	avancer
359b5dcc482a5080	préalable
ad39cb040e71e080	avancé
ad39cb040e71e040	avancé
2bd12e961479e040	avance
c485399659a19040	avançant
2f485848c1dde080	avantageux
03262af3667ce080	adventiste
68f962afec05d080	aventureux
2f8b7c8fd8b39080	contradictoire
9b2cc0d673d87080	défavorable
656050c331aa60c0	défavorablement
7b1de3075272b040	faire de la publicité
1ec58a47ddd4a040	annoncé
3ac53981ec18a040	annonce
4a27243c20c23040	faisant de la publicité
6740615b99680040	fait allusion
ad88da308136a080	conseillé
656115316b338040	conseiller
3545f27037c03040	conseillé
3545f27037c03080	conseillé
908abc416e122040	conseille
bc4e2e070e61e040	conseillant
a9bbcb22f9d9b080	consultatif
3089bafa4bc9b040	préconiser
887237ec73d96040	préconisé
887237ec73d96080	recommandé
cfb13d2d8bdba040	préconise
d1208896e3471040	préconisant
70330105eb87a080	égéen
c135d92bd2adf080	aérien
a54cae2514be9080	aérobie
6a63ff9f45038080	aérodynamique
3f10146390695080	aéronautique
cf82a9ab3bdfa080	aérospatial
788c758491e5d080	esthétique
dd8c4a48d20740c0	esthétiquement
948bc093ea6130c0	au loin
25d1cda2eba07040	affecter
27a12454cd6c1040	affecté
27a12454cd6c1080	affecté
d99bacaa60e6c040	affectant
ed2aefdbf3398080	affectueux
2e87252973ff80c0	affectueusement
9783dda25bc3c080	affectif
fe0ad04b213e0040	affecte
6dc4732a6b83f080	afférent
f0a400d6345ce040	affilier
7bb51b07b9c0b080	affilié
7bb51b07b9c0b040	affilié
92aad9a15ae0b080	affine
59b664dc4e9d4040	affirmer
6bec709bbfa18080	affirmatif
af5854b95e6760c0	affirmativement
35acfca52d788040	affirmé
46f8ccc659f15040	affirmant
b4b704a3be4a3040	affirme
454ba76239ab0040	apposer
683f0e0d88471040	apposé
683f0e0d88471080	apposé
9e520050282e7040	affligé
9e520050282e7080	affligé
019f25846d4bc080	riche
572bb8e490978040	se permettre
51f81f59e1b94080	abordable
e79a1f192b1510c0	à prix abordable
7e1beb571583b040	offert
635371c74d8c7040	permettre
cbb538d96ed36040	permet
cf1069dec5058040	affronter
a54986f6dd545080	afghan
d87dc7b3588e6080	afghan
d0c0422c4b8480c0	au loin
4604dbfc3b85b080	à flot
4604dbfc3b85b0c0	à flot
e3d3a3d18bc6b0c0	en cours
db76302c2dd5c080	susmentionné
deca65960d86c080	susmentionné
f29858ccdb521080	effrayé
c8a888a12d6f1080	africain
02eb4b27c8543080	afrikaans
787883e407f090c0	à l'arrière
787883e407f09080	arrière
8c49910fe30214c0	après
8c49910fe3021200	après que
ead34a451826d080	après l'école
a950cb5d7e8660c0	après
76c7ae571b93c0c0	encore
52359cb0b6a524c0	contre
3b1271392b495080	bouche bée
079e54a37764f040	vieillir
2d29b99b8573d080	âgé
2d29b99b8573d040	vieilli
c3a7bc15181ec040	vieillissant
17b694bd47a6b080	sans âge
ca3df0acede14040	aggraver
a93f04f1c4de9040	aggravé
a93f04f1c4de9080	aggravé
69f2afa29a04f040	aggravant
69f2afa29a04f080	aggravant
df34966ac62b3040	agréger
df34966ac62b3080	global
5ba191ad64b9e040	agrégé
706bcd4602e25040	agrège
7e384ca72cbb7040	agrégeant
7692167410834080	agressif
ffe28c8c277140c0	agressivement
6f6bc39432281080	lésé
6f6bc39432281040	lésé
15576e8f46eb3080	agile
b119b7c25219a040	vieillissant
1fdd56c01608c040	agité
1fdd56c01608c080	agité
4d7eb57d0c49a080	agnostique
5e64a547207ba0c0	il y a
2df7e681053a3040	agoniser
2df7e681053a3080	angoissant
96142014404b1080	agraire
69cd019f95634040	être d'accord
40ecfee2e4c0c080	agréable
2838f1e6d8b84040	accepté
2838f1e6d8b84080	convenu
a164bf29b9389040	acceptant
b833573a32c5b040	accepte
a79f48ef848d5080	agricole
8888afcfab999080	agronomique
451bc9a2f9a70340	aha
27c93c7bbc0330c0	devant
57ff4b549786f340	hum
b8461e274bbb8340	ohé
c985aed1f5304040	aider
00fe297404171040	aidé
40ce24317336d040	aidant
0af54964fb0a2040	aide
4603035e930a5040	souffrir
d3f2fcf3960e3080	souffrant
b3bffc67a5797040	viser
15e5d3cc87826040	visé
15e5d3cc87826080	ciblé
b72248bc341e7040	visant
d65f13d928108040	vise
03fa8973b6427040	aérer
5103797c7591a080	aéroporté
3d0cd3f8dd960040	aérographe
c0fc760a997b5040	diffusé
c0fc760a997b5080	diffusé
a4eb0b2f88047040	diffusant
aef382b6545bd040	transporter par avion
49f9f4b993a3f040	diffuse
c492206c1e198080	hermétique
e40ab010c780b080	aéré
7ba768401e4920c0	alias
06f74f28ecc21080	apparenté
00a4954ccc2274c0	à la
eadff1561caac080	d'albâtre
937388fb99a42040	alarmer
a0b0470c17285040	alarmé
a0b0470c17285080	alarmé
c0e95a9fc37dc080	alarmant
c0e95a9fc37dc040	alarmant
ff1e45d778015040	alarme
e065c4677d281340	hélas
5ae1d0c037dcc080	alaskien
669aef345aa54080	albanais
7a4b0649c6d2b200	bien que
9d50a3386b5bd080	albinos
e862055146d4f080	alcoolisé
f4d1a2430d6e3080	alerte
f4d1a2430d6e3040	alerter
40bcb8a4335a0040	alerté
40bcb8a4335a0080	alerté
8b1d852e1cc8a040	alertant
1770f5dfc1e0d040	alerte
4834665153c06080	aléoutien
425f15dbfeb4a080	algal
d96a738ec32a8080	algébrique
2b68cdd1168e9080	algérien
da8f63bccf0a1080	algorithmique
49d2357ffb76f0c0	alias
2e9bb3590a5b3080	étranger
b3bb5042b5033040	aliéner
043a9a0755fc8040	aliéné
043a9a0755fc8080	aliéné
004bda713bfbe040	aliéner
004bda713bfbe080	aliénant
bbdffd8aa20a2040	descendre
bbdffd8aa20a2080	allumé
6344e1e6eefd4040	aligner
b0cfd363098f9040	aligné
b0cfd363098f9080	aligné
c79f15e078623040	alignant
a51720cbabc36040	aligne
8c53d746ef76c0c0	de même
8c53d746ef76c080	semblable
01820195a7136080	aliphatique
6b32f7eb14d82080	vivant
ad469b56537a4080	alcalin
513a2286f3fd3540	tout
360326772adb8040	prétendre
6de9752c78477080	présumé
6de9752c78477040	allégué
560417afa19910c0	prétendument
5355a9d698c21040	allègue
ee254c2fef291040	alléguant
399b4f184c5b3080	allégorique
1445fb50a4ac50c0	allegro
1d9cc992261ba080	allélique
e68d7fea93945080	allergène
e3d7bc60bb435080	allergique
f9e8f8b5f83f4040	soulager
9b24ad1897edf040	soulagé
9b24ad1897edf080	soulagé
113b12b6d85cc040	alléger
ae1387498eaa9080	allié
ae1387498eaa9040	allié
c46af581c373a040	allie
0e73726097154040	allouer
33b06cb82eeb9040	alloué
33b06cb82eeb9080	alloué
e4938edd16484040	alloue
9ed7cdf226d43040	allouant
9be3eb2ac07a4040	attribuer
d95c0544b54af040	alloué
8c4523e3ae047040	permettre
912fc0caf77e6080	admissible
1ce8afdb75639080	autorisé
1ce8afdb75639040	autorisé
a9aff46ac0871040	permettant
5e7d184f7ab92040	permet
6bb058556d540040	allier
07b6280d60b52040	allie
a09a3e520a917040	fait allusion
77376bf5ffa97080	séduisant
948328d24c640080	alluvial
dee7192b072e5040	s'allier
dfb7b19642155080	tout-puissant
6ffdf66ca88420c0	presque
f5d064d42f9260c0	en l'air
dae4f011a81da340	aloha
7f88f1ea635b2080	seul
7f88f1ea635b20c0	seul
d1c4c4881d27b4c0	le long de
d1c4c4881d27b0c0	avec
d4fc4d2552b064c0	à côté de
d4fc4d2552b060c0	aux côtés
e70cb269adc70080	distant
3015219afa18f0c0	à haute voix
be6903b5f625a080	alpha
2cb8a2f3c20af080	alphabétique
fb89b29d2a442080	alphabétique
73658cec8a1780c0	par ordre alphabétique
ded0e77f613f5080	alphanumérique
525fbdfa0281b080	alphanumérique
dfcc8a4de0990080	alpin
85b21cdc7aa630c0	déjà
9fca80873cdde0c0	d'accord
9fca80873cdde080	bien
02c3d3fad0a940c0	aussi
b79998662aa0c080	alternatif
0aa17e1d59999040	modifier
903a719497233040	modifié
903a719497233080	modifié
41daf879cb35c040	modifiant
73654c60e38e1080	alternatif
73654c60e38e1040	alterner
d56a9e93850be0c0	alternativement
6aaf83c7ed100040	alterne
fd00833825e52040	alternant
fd00833825e52080	alternatif
05febba9889cb080	alternatif
0d10de4cb3c090c0	alternativement
9314ec5173233040	modifie
87d53aa71c219200	bien que
54a5337a350a90c0	complètement
d84dd470f8ad9080	altruiste
e13fbc8840355080	alvéolaire
383db3fe15f9d0c0	toujours
f7085e17e17d3040	être
aae1fb57d9261040	fusionné
aae1fb57d9261080	amalgamé
2c499d89ebbd5040	amassé
2c499d89ebbd5080	accumulé
b110731e09ae0080	amateur
8e1ff0a436e53040	émerveiller
f2d678ae0bbe4080	étonné
f2d678ae0bbe4040	étonné
264394ecc4e9c040	émerveille
665a62d16bb46080	incroyable
fa3e8289367960c0	étonnamment
e0023243d3b04080	ambré
a48bda797c9c5080	ambiant
7cf132d6ab94f080	ambigu
b0976a7667a51080	ambitieux
45673e520a073080	ambivalent
bf054fac5641c080	ambulatoire
e38c09622577d040	tendre une embuscade
f15a171d2d22b040	tendu une embuscade
f15a171d2d22b080	pris en embuscade
10fbf1d1e71ac040	améliorer
258c424f21c01340	amen
ac7f964e52cc2080	ouvert
469b4543ac306040	modifier
280ad6afbfd40040	amendé
280ad6afbfd40080	amendé
be11c7459cc81040	modifiant
240a1ab76ce33040	modifie
72ace96894f2f080	américain
00bfb372e7473080	aimable
61923e70d3491080	amical
8e20b7aaaa9e54c0	au milieu de
b3850fd5b48094c0	au milieu de
0be4c7b4a0510080	aminé
2885c67fa2fdf080	amish
7fc555a1a6f04080	de travers
7fc555a1a6f040c0	de travers
04c7be1e6ee92080	amniotique
abd86f629b4aa0c0	déchaîné
257f078fc38324c0	parmi
b1d0fc83e45274c0	parmi
b58223e934d9c080	amoureux
5f3e3442b90df080	amorphe
17fb0bf91477b040	amorti
17fb0bf91477b080	amorti
2d743dbe031c7040	s'élevé à
94e856584fde3040	s'élevant
410d1e7594d21040	s'élève
c4791a99e09b3080	amphibien
0663db719b254080	amphibie
384574740d82f080	ample
2a45b64881e8d040	amplifié
2a45b64881e8d080	amplifié
eacd442c876c9040	amplifier
09d62b65e6bf2040	amplifier
0566b18a6ac960c0	amplement
ceefb7f0ee930040	amuser
46e82465823f6040	amusé
46e82465823f6080	amusé
a89ea0fbec4a9040	amusant
a89ea0fbec4a9080	amusant
dc4aa8f1b5d4c080	amyloïde
0426e4ca9cf13080	anabolisant
37b4fcc58bbb3080	anaérobie
e1f9f9feb4015080	anesthésique
8138f0984c049080	anal
74c450b0d1ed4080	analgésique
8a5c481f95900080	analogique
28e449364342f080	analogue
0a799d0aa8e65080	analogique
e5b2ad0a49435040	analyser
b247f9a96037b040	analysé
f4f73dbb8b0f0040	analysant
d77c189528cc3080	analytique
76ae7e138954b080	analytique
b30a2a374dd100c0	analytiquement
cdb11c4613226080	anamorphique
336e45e1274a3080	anarchiste
4cf655fcfd68c080	anatolien
201dc0e314b60080	anatomique
2c0ecdfe5c9db080	anatomique
9ec14d69f758e0c0	anatomiquement
47d55e984c2ec080	ancestral
c520411cf5835040	ancrer
761c729828550040	ancré
761c729828550080	ancré
429a078b56479040	ancrant
dff6c3bbae5d9040	ancre
86a8e3e472fda080	ancien
6baaa56171d37080	auxiliaire
f13945e9a4f29200	et
b2aebefb826b80c0	andante
abbd845070aa8080	andin
f0d5ece89474d080	andorran
65a1cb57dbc62080	anecdotique
7dfe446a5c2670c0	à nouveau
7b50e74fd06b0080	angélique
5f055553d1839040	mettre en colère
f86967ab9456c040	mis en colère
f86967ab9456c080	en colère
a622b6d5d7ef5040	met en colère
0f8702873d27d040	incliné
0f8702873d27d080	en angle
a1a84f33d5e79080	anglien
17a963efbcc91080	anglican
4343d1c8dea58040	pêchant
9e995b52e41ad080	angolais
dbc1f805116380c0	avec colère
fa205d3644b81080	en colère
a624d12582bd8040	angoisser
2e20747f2613a080	angulaire
4f86d3adffbd2080	anhydre
5d9e30a6a200f080	animal
eb5ba2a91d6d9040	animer
eb5ba2a91d6d9080	animé
66c8298d53617080	animé
66c8298d53617040	animé
68764cfa35b61040	animer
68764cfa35b61080	animant
ea163206d50cc080	anisotrope
b5b1951f00043040	recuit
b8455680944d3040	recuisant
b53209ab7c09f040	annexer
aa0a2d44a2244040	annexé
9800a8bda9369040	annexe
a652f7260eda0040	annoter
188d680e010bc080	annoté
188d680e010bc040	annoté
173e2d47c75ae040	annoncer
0e9198aa428f4040	annoncé
0e9198aa428f4080	annoncé
db3e152b37113040	annonce
6619ce5842af9040	annonçant
52f0d5df7413a040	agacer
e89e8928ad7fa080	agacé
e89e8928ad7fa040	agacé
532ff66b82d81080	ennuyeux
532ff66b82d81040	ennuyant
89867ea99aa09040	agace
3717cf1da62d1080	annuel
595172e20f698040	annualisé
595172e20f698080	annualisé
efc6c55d0411a0c0	annuellement
7045e6bae60d8080	annulaire
f834cce8a20b3040	anodisé
f834cce8a20b3080	anodisé
d2225348f6826040	oint
d2225348f6826080	oint
88417a9aaecd3040	oindre
4190e85426d34080	anormal
2373f5518b2120c0	bientôt
87cfc25787b1e080	anonyme
c43e095524a3a0c0	anonymement
c707891dde1b8540	un autre
e2e19bb35d2a8040	répondre
2aa15ef97d0ba040	répondu
2aa15ef97d0ba080	répondu
24c9c8b705948040	répondant
0ecd79d523fc5040	répond
35db65adc5dd1080	antagoniste
313c2ab2298b0080	antarctique
37cd32eaf6072080	antécédent
8453559e5a15b080	prénatal
07c95acbda4ac080	antérieur
169c8329d8d77080	anthropique
9dd1814e01feb080	anthropologique
40a15881a80454c0	anti
40a15881a8045080	anti
9506b66689236080	anti-âge
07c675b13f880080	antibactérien
e1a75b2360235080	antibiotique
d1c17ceba4ac1080	anticancéreux
2d35d7251d9e9040	anticiper
bf315adb5a09c040	anticipé
bf315adb5a09c080	anticipé
7862238a134fa040	anticipe
46dc7147f3529040	anticipant
4307857520b7c080	anticipatif
d9cd886451f6d080	anticoagulant
5b3d15c8b36bc080	antidépresseur
ca4e28e92993d080	antifongique
0c4f94813cb1f080	antigénique
aecefc4577d08080	antihypertenseur
772110af747c7080	antimicrobien
9f6bf35574186080	antioxydant
21d89a8218058080	antipsychotique
e815e7b79f2c1080	d'antiquaire
ba5530ab17408080	vieilli
16fde16b10763080	antique
42b5b220fc6c6040	vieilli
b683711ff2013080	antiseptique
92b1c0e782aa9080	antisocial
a2d52163d9d0b080	antistatique
416d239b8975e080	antitrust
57e300c5f10d8080	antiviral
9445e1b4bb1ac080	antiguerre
436db18fb2361080	anxieux
5f248f762bc7a0c0	anxieusement
de59722e4904e540	quelque
1ba371f520661540	n'importe qui
a50887aac7f7e0c0	de toute façon
82d8dae4c09c10c0	plus
7365aab350003540	n'importe qui
d95bfa599e90f0c0	n'importe où
28488c9531aa3540	n'importe quoi
6643001443fd50c0	n'importe quand
28d5ab098108f0c0	de toute façon
2e84d5edbacd60c0	de toute façon
ae82062205fd60c0	n'importe où
2be7e9447402f080	aortique
9ffb6d9915b090c0	à part
d51199c43e3fa080	apathique
dcee0dbc9209c040	singer
a98077ee76b12040	imite
a36e2343188e2080	aphrodisiaque
6776becee4972080	apical
7c368cc94eeaa0c0	chacun
630052082f5a3080	apocalyptique
da8991f15f587080	d'excuse
bc30dde17f84f040	s'excuser
ff10055e348d3040	s'excuser
b9697cf451b0d040	s'est excusé
62e1698df8e0e040	s'excuse
fa30f728b1dd0040	s'excuser
8bff7dbd6b8ad080	apoptotique
a3d8c86a5b44f080	apostolique
bcc3c905c2a17080	appalachien
acefb1848313b040	consterné
acefb1848313b080	horrifié
1c9fac742247a080	épouvantable
43f289db38b9d080	apparent
ab6fd959ca0a70c0	apparemment
cda16ecdd3756040	faire appel
c085dbcabe096040	fait appel
82ebbdd7d854f080	séduisant
82ebbdd7d854f040	faisant appel
e18966188b42c040	fait appel
8cd63620eea39040	apparaître
d57b076bb3eb9040	apparu
1a44412ccd507040	apparaissant
683fe954ede96040	apparaît
35ba8741462fb040	apaiser
679f671c1dbb3080	d'appel
13ae84e0ab902040	ajouter
2e7660fcd9c43040	ajouté
b3e482daaac04040	ajoutant
32f315f021227040	applaudir
b308a7f1f700b040	applaudi
94825aa515d1f040	applaudit
dc614e505e09f080	applicable
e554022cee9a9080	appliqué
e554022cee9a9040	appliqué
7efd4d5687160040	applique
58b138faf116d040	applique
239e71997b641040	appliquer
92b54b6a487cd040	appliquant
3d768a144fc36040	nommer
c4afd0ca3a15a040	nommé
c4afd0ca3a15a080	nommé
b35028a63ac77040	nommant
2cd0843b3a326040	nomme
2a242f87992c3040	réparti
2a242f87992c3080	réparti
29fd9136bea41040	évaluer
095d4c7723a2a040	évalué
09c1e21ee826b040	évaluer
9d84410af4d34080	appréciable
01c069bf84aa40c0	sensiblement
9a021c7edfdd5040	apprécier
63e7955c91eac040	apprécié
63e7955c91eac080	apprécié
0df46e710ea51040	apprécie
2fe0d1827e7b6040	appréciant
e84eb97403edc080	reconnaissant
18f9922768625040	appréhender
f053d1a8631fe040	appréhendé
ec4b350c51f2c080	inquiet
320932ea1d2a1040	approcher
028bd902b0df7080	accessible
423d316dd2ec0040	approché
6af9a62504670040	approche
4a38bc82d7407040	approchant
4a38bc82d7407080	approchant
5208fc1a96f99080	approprié
5208fc1a96f99040	s'approprier
c7eaf8a77401f040	approprié
c7eaf8a77401f080	approprié
2360d052453af0c0	de manière appropriée
0bb7d2266b719040	s'approprier
42fdfc270f202040	approuver
fcd82924bb905080	approuvé
fcd82924bb905040	approuvé
13ea7dc95e139040	approuve
455fd696e4cff040	approuvant
455fd696e4cff080	approbateur
66318b3d61b7f0c0	environ
66318b3d61b7f080	approximatif
558934f843390080	approximatif
558934f843390040	approximer
b1ffc79bc14fd040	approximé
b1ffc79bc14fd080	approximatif
af15c9dd8a6d90c0	approximativement
1f9c9759d7e90040	approxime
ed054389b824d040	approcher
cc889d5ba6d250c0	à propos
cc889d5ba6d254c0	à propos de
10e422cd180f1080	apte
0dc7cac37bd4d0c0	judicieusement
d8e22129edead080	aqua
bc1ac841f5523080	aigue-marine
88b93cc6961cd080	du Verseau
d61e3c124d1e7080	aquatique
406df9983f611080	aqueux
f743b8b7b1f44080	arabe
e24aebeeadac4080	arabe
6610c2d88e1c0080	arabe
0b1e766e3d791080	arable
04f104169f29f080	araméen
