# Interlingua translation file: English -> de
# Format: hash<TAB>translation
hash	translation
b54cc5fa943e9040	akzeptierte
cbe29d9ba81f9040	akzeptierend
8ea89e560f8b9040	akzeptiert
723089f5a7f33040	zugreifen
d28bf8ef656e2040	zugegriffen
1dee1cc243a44040	greift zu
e21ac292a44fe080	zugänglich
ae62ed3ad33b2040	zugreifend
781fd5eb29bcd080	zufällig
28db0666808c20c0	versehentlich
9bb6c6559dcc2080	gefeiert
9bb6c6559dcc2040	akklamiert
e545216382e48040	unterbringen
c59664bd1cf54040	untergebracht
6840f56852e89040	beherbergt
407b3e603deeb080	entgegenkommend
407b3e603deeb040	unterbringend
3b3440a4f3bce040	begleitete
3b3440a4f3bce080	begleitet
fb202804a67f3040	begleitet
cb950c83a95b0040	begleiten
4d4a343e7acdb080	begleitend
4d4a343e7acdb040	begleitend
6d959a45b892b040	erreichen
af22ea9bb199e080	erfahren
af22ea9bb199e040	erreichte
8b7c9450ef522040	erreichen
2647f2e8bbc64040	vollbringend
87cab753db57e040	gewähren
03664011f21ac040	gewährte
aa35682e1211a0c0	entsprechend
f51b00d32f5a50c0	dementsprechend
ac18ee09a7fed000	Abkommen
ac18ee09a7fed040	gewährt
b87f34838c7a9080	verantwortlich
bf68e6e042512040	abgerechnet
daab1c0fb3c7a000	Accra
2dfe1cb958232080	akkreditiert
5cbbb0d105d52040	akkreditieren
588e94ba73f61040	anfallen
19bf4dc42abe9040	aufgelaufen
19bf4dc42abe9080	angefallen
7e21ba4f7e625040	anfallen
802f0ad276cd9000	Kto.
234c1bf6aa870040	ansammeln
fd03ed434ee7c040	angesammelt
0661214156300040	ansammeln
911ccdc1fa5e9040	ansammelnd
3f84db92be971080	genau
cb62784e21feb0c0	genau
f1b4c8fe07ff4040	anklagen
a21525bcd343e040	beschuldigte
f3a28f3d70644040	beschuldigt
df4510b3a9d99040	beschuldigend
df4510b3a9d99080	anklagend
721deff46032e080	gewohnt
db92637d85141080	erstklassig
b13869436f787080	Essig-
bc354f3c7d0e0040	schmerzen
77aead90852f1040	schmerzt
5195e3e9dbcdd080	erreichbar
b57b27da872d4040	erreichen
493719a710c09040	erreichte
493719a710c09080	erreicht
c05bd26290adb040	erreicht
9393e1000c7e9040	erreichend
6f9aa9bbf6f3f080	schmerzend
6f9aa9bbf6f3f040	schmerzen
e2ba6896c832d080	sauer
386c8da883bb8080	sauer
d77e8a63baea7000	Akis
16b94fcd005ed040	anerkennen
b49b1cb54af4d040	anerkannte
b49b1cb54af4d080	anerkannt
008351c7292f9040	erkennt an
95ec1ad8b8047040	anerkennend
0dbccca9dd901080	akustisch
637396d691197080	akustisch
1c02bab23e1e1040	bekanntmachen
73452230d07a2000	Bekannte
11bc51411553d080	bekannt
11bc51411553d040	vertraut gemacht
9580d918eeb70040	erwerben
22f3332fbbeb2040	erwarb
22f3332fbbeb2080	erworben
3f213c7cca4fc040	erwirbt
41fe3bef29c11040	erwerbend
0598a9517898f040	freisprach
0598a9517898f080	freigesprochen
37b23fe5979fb080	akrobatisch
884546d7f85264c0	über
884546d7f85260c0	hinüber
fd568b3122aab080	Acryl-
f5f4c1c9b4628040	handeln
ab516ae26c7b2040	handelte
8bfa9aa86ae0e040	handelnd
8bfa9aa86ae0e080	stellvertretend
a0f50a1e9bbf2080	umsetzbar
0fb3b9633e375040	aktivieren
40923248f3f89040	aktivierte
99f7c01f5c488040	aktiviert
9aa476a16a949040	aktivierend
97b431c6508e0080	aktiv
674dcd338280a0c0	aktiv
06f6d12eaa1c8000	Acton
a30ca4e899b0c040	handelt
a67f452378c51080	tatsächlich
0e0c6d4b415f00c0	tatsächlich
00a6983485a8d080	versicherungsmathematisch
0524d1d7b2044040	betätigen
e96f68c9eabc1040	betätigen
d67fb5881f149000	Aktuatoren
7ff2163d2a821080	akut
205904e865a0b0c0	akut
c57d9634c7dc3080	azyklisch
16cb43562fc790c0	adagio
5e31435ff6d12080	unnachgiebig
570af80a02d88040	anpassen
26482e1d68393080	anpassungsfähig
c5e2f87d4f534080	angepasst
c5e2f87d4f534040	passte an
320f37346da92040	anpassend
4c81dadb36ac1080	adaptiv
4f0d39671740b040	anpassen
ffb352e13fd28040	hinzufügen
2bee98317da6a040	hinzugefügt
cad9cbe4c3220040	süchtig machen
45a56feee1bb8080	süchtig
45a56feee1bb8040	süchtig gemacht
7cd90812589ba080	süchtig machend
b428a8582380a080	süchtig machend
2323df6d6fef6000	Addie
995d68c7d5a6f040	hinzufügend
c17da9ba74213080	zusätzlich
6bb6e92db32d70c0	zusätzlich
543d3ab02bdec080	additiv
fc666635f5471040	adressieren
8367ed1cbef0b080	adressierbar
f15d599fb1805040	adressierte
f15d599fb1805080	angesprochen
c2546a4cb03de040	adressiert
048ec15dfb105040	adressierend
ad9530c845c52040	fügt hinzu
547db67a07679000	Adele
4969eeda6fb2f080	geschickt
d0aba09c766cc080	ausreichend
f409da41589f30c0	angemessen
9dae799b676f3040	einhalten
3aebe288d9987040	hielt sich
b94c4d4177d66080	anhaftend
bc12725a53958040	haftet
f77e24ed7606f040	haftend
55e09a28ac89a080	klebend
c4b9d1e0ae784080	adiabatisch
87a2b849c728f340	adieu
b5dc9b4a5682c340	adiós
73e608221c005080	fettig
e68fbc1d45f62000	Adirondack
984bad50f1fef080	angrenzend
b3bf90c854c47080	adjektivisch
4065bffb3a785000	Adjektive
8c34281d3f04a080	angrenzend
31461680ea4c3080	adjungiert
0d787a5598f36040	vertagen
8c56b0aec6af2040	vertagt
8c56b0aec6af2080	unterbrochen
7f041d93ccefe040	zuerkannt
5f5af45500982040	entscheiden
fe606b28cba18080	beigefügt
4fd20f1eb97cf040	anpassen
46d7364792e00080	einstellbar
e55a2d6a1cd8b080	angepasst
e55a2d6a1cd8b040	passte an
4ce41540b4428040	anpassend
a4bb14fbf9fe8040	anpasst
a1870569f2f24080	unterstützend
fdd5aa01f206d000	Adm.
f6272c85d8f20040	verwalten
1dddfc3a4362d040	verwaltete
33fe098febb57040	verwaltend
9cee523b9503c040	verwaltet
5cff184d03316080	administrativ
cd2a9aadcda1f0c0	administrativ
0e303924777ed080	bewundernswert
c652680d570710c0	bewundernswert
a51b4b8f48a31040	bewundern
185b818da4382040	bewundert
67f5ec4786cf7080	bewundernd
67f5ec4786cf7040	bewundernd
d2679326ef1ee080	zulässig
aad044a8f158a040	zugeben
1d725f77cd212040	gibt zu
33668fb489ea5040	gab zu
6b9d03d86417c0c0	zugegebenermaßen
c1ff4737ce52c040	zugebend
310f243f60d46040	ermahnt
220d6a786a94a080	jugendlich
880865b207f6a040	adoptieren
3074379ee66ff040	adoptierte
9a89eabaec9d1040	adoptierend
8b105f6ecb087000	Adoptionen
1efe396d00131080	Adoptiv-
ff3d55dc0be74040	adoptiert
7d65f6b764182080	bezaubernd
2c4d83d104f24040	anbeten
f6850e0fbe227040	vergötterte
1c2b39cb24724040	schmücken
90c620feac277080	geschmückt
90c620feac277040	schmückte
445dbf5e347a7080	adrenal
5c3931f74a295080	adrenerg
991d425e5a5c1080	adriatisch
c0c9dab29abdc0c0	treibend
c0c9dab29abdc080	steuerlos
c6b74008c3334040	adsorbiert
3e1e0e8cd2b0d080	erwachsen
359b5dcc482a5040	vorwärts gehen
ad39cb040e71e080	fortgeschritten
b4cab5b826041000	Fortschritte
2bd12e961479e040	vorankommen
c485399659a19040	vorrückend
2f485848c1dde080	vorteilhaft
03262af3667ce080	adventistisch
c113f34c9c8c7000	Abenteurer
68f962afec05d080	abenteuerlustig
2f8b7c8fd8b39080	gegnerisch
8d7f1edc972a3000	Gegner
9b2cc0d673d87080	nachteilig
656050c331aa60c0	nachteilig
7b1de3075272b040	werben
1ec58a47ddd4a040	beworben
3ac53981ec18a040	werben
4a27243c20c23040	werbend
ad88da308136a080	ratsam
656115316b338040	beraten
3545f27037c03040	riet
3545f27037c03080	empfohlen
908abc416e122040	berät
bc4e2e070e61e040	beratend
a9bbcb22f9d9b080	beratend
3089bafa4bc9b040	befürworten
887237ec73d96040	befürwortet
cfb13d2d8bdba040	befürwortet
d1208896e3471040	befürwortend
70330105eb87a080	ägäisch
c135d92bd2adf080	Luft-
17278e2852020000	Antennen
bf80c2630cd3c080	Aero-
a54cae2514be9080	aerob
6a63ff9f45038080	aerodynamisch
3f10146390695080	luftfahrttechnisch
0732a4392342b000	Aerosole
cf82a9ab3bdfa080	Luft- und Raumfahrt-
788c758491e5d080	ästhetisch
dd8c4a48d20740c0	ästhetisch
948bc093ea6130c0	von fern
298e2096582b6000	Affären
25d1cda2eba07040	beeinflussen
27a12454cd6c1080	betroffen
27a12454cd6c1040	beeinträchtigte
d99bacaa60e6c040	betreffend
ed2aefdbf3398080	liebevoll
2e87252973ff80c0	liebevoll
7557b21575104000	Zuneigungen
9783dda25bc3c080	affektiv
fe0ad04b213e0040	betrifft
6dc4732a6b83f080	afferent
d2ec528d2b43c000	eidesstattliche Erklärungen
f0a400d6345ce040	angliedern
7bb51b07b9c0b080	angeschlossen
92aad9a15ae0b080	affin
59b664dc4e9d4040	bestätigen
6bec709bbfa18080	bejahend
af5854b95e6760c0	bejahend
35acfca52d788040	bestätigt
46f8ccc659f15040	bestätigend
46f8ccc659f15080	bejahend
b4b704a3be4a3040	bestätigt
454ba76239ab0040	anbringen
683f0e0d88471040	befestigte
683f0e0d88471080	angebracht
9e520050282e7080	betroffen
019f25846d4bc080	wohlhabend
572bb8e490978040	sich leisten
51f81f59e1b94080	erschwinglich
e79a1f192b1510c0	erschwinglich
7e1beb571583b040	gewährt
635371c74d8c7040	sich leisten
cbb538d96ed36040	bietet
cf1069dec5058040	beleidigen
a54986f6dd545080	afghanisch
6cc7fcdb6ab87000	Afghanen
d0c0422c4b8480c0	weit weg
4604dbfc3b85b080	schwimmend
4604dbfc3b85b0c0	über Wasser
e3d3a3d18bc6b0c0	zu Fuß
e3d3a3d18bc6b080	im Gange
db76302c2dd5c080	oben erwähnt
deca65960d86c080	vorgenannt
93d70ca829007000	AFR
f29858ccdb521080	ängstlich
c8a888a12d6f1080	afrikanisch
787883e407f090c0	achtern
787883e407f09080	hintere
8c49910fe30214c0	nach
8c49910fe3021200	nachdem
99fbe19068be0000	Nachmittage
ead34a451826d080	nach der Schule
a950cb5d7e8660c0	danach
76c7ae571b93c0c0	wieder
52359cb0b6a524c0	gegen
3b1271392b495080	weit geöffnet
54aa6e53477d2000	Agassi
079e54a37764f040	altern
2d29b99b8573d040	alterte
c3a7bc15181ec080	alternd
17b694bd47a6b080	zeitlos
02f8025caa25b000	Aggie
ca3df0acede14040	verschlimmern
a93f04f1c4de9080	verschlimmert
a93f04f1c4de9040	verschärft
69f2afa29a04f080	erschwerend
69f2afa29a04f040	verschärfend
df34966ac62b3080	gesamt
df34966ac62b3040	aggregieren
5ba191ad64b9e040	zusammengefasst
706bcd4602e25040	aggregiert
7e384ca72cbb7040	aggregieren
7692167410834080	aggressiv
ffe28c8c277140c0	aggressiv
6f6bc39432281080	geschädigt
15576e8f46eb3080	agil
b119b7c25219a080	alternd
1fdd56c01608c080	aufgeregt
1fdd56c01608c040	erregte
4d7eb57d0c49a080	agnostisch
5e64a547207ba0c0	vor
0e1ee75615df9000	Agonisten
2df7e681053a3080	qualvoll
d9c64e88266f4000	Agra
96142014404b1080	agrarisch
69cd019f95634040	zustimmen
40ecfee2e4c0c080	angenehm
2838f1e6d8b84040	stimmte zu
2838f1e6d8b84080	vereinbart
a164bf29b9389040	zustimmend
b833573a32c5b040	stimmt zu
a79f48ef848d5080	landwirtschaftlich
8888afcfab999080	agronomisch
451bc9a2f9a70340	aha
27c93c7bbc0330c0	voraus
57ff4b549786f340	ähem
b8461e274bbb8340	ahoi
c985aed1f5304040	helfen
527a5b868b295000	Aida
00fe297404171040	unterstützt
40ce24317336d040	unterstützend
4603035e930a5040	plagen
d3f2fcf3960e3080	kränkelnd
152423daa9958000	Beschwerden
b3bffc67a5797040	zielen
15e5d3cc87826080	gezielt
15e5d3cc87826040	zielte
b72248bc341e7040	zielend
d65f13d928108040	zielt
03fa8973b6427040	lüften
af49a351a35fa000	Airbags
5103797c7591a080	in der Luft
3d0cd3f8dd960040	retuschieren
c7db92988b106000	Airbus
c0fc760a997b5040	ausgestrahlt
a4eb0b2f88047040	ausstrahlend
aef382b6545bd040	per Luftbrücke transportieren
49f9f4b993a3f040	ausstrahlt
c492206c1e198080	luftdicht
8d06c119a04a8000	Ätherwellen
e40ab010c780b080	luftig
d74addf21ca64000	AIS
7ba768401e4920c0	auch bekannt als
06f74f28ecc21080	ähnlich
00a4954ccc2274c0	à la
756394e1bf005000	Alameda
74e8379d889e4000	Alamo
937388fb99a42040	alarmieren
a0b0470c17285080	alarmiert
c0e95a9fc37dc080	alarmierend
ff1e45d778015040	alarmiert
e065c4677d281340	leider
5ae1d0c037dcc080	alaskisch
58d4719542786000	Alban
669aef345aa54080	albanisch
31fbafb2d5c28000	Albaner
7a4b0649c6d2b200	obwohl
e862055146d4f080	alkoholisch
6482ea4c516ed000	Ald
f21fcfcccd1e1000	Alec
f4d1a2430d6e3080	wachsam
f4d1a2430d6e3040	alarmieren
40bcb8a4335a0040	alarmierte
40bcb8a4335a0080	gewarnt
8b1d852e1cc8a040	alarmierend
1770f5dfc1e0d040	warnt
6b7b079e95e0f000	Ales
4834665153c06080	aleutisch
a0b58e5937325000	Alexia
8c29dc9fb2cdd000	Alfredo
425f15dbfeb4a080	Algen-
d96a738ec32a8080	algebraisch
a3e4e10527f9b000	Algebren
2b68cdd1168e9080	algerisch
a1e3d46bae16a000	Algonquin
da8f63bccf0a1080	algorithmisch
cdea7757ddbe0000	Alhambra
2e9bb3590a5b3080	fremd
b3bb5042b5033040	entfremden
043a9a0755fc8080	entfremdet
043a9a0755fc8040	entfremdete
004bda713bfbe040	entfremdend
004bda713bfbe080	befremdend
bbdffd8aa20a2040	absteigen
bbdffd8aa20a2080	brennend
6344e1e6eefd4040	ausrichten
b0cfd363098f9080	ausgerichtet
b0cfd363098f9040	ausgerichtet
c79f15e078623040	ausrichtend
661e4eacf56d4000	Ausrichtungen
a51720cbabc36040	richtet aus
8c53d746ef76c080	ähnlich
8c53d746ef76c0c0	gleichermaßen
e3d263633cfa4000	Alimente
bb66440e6b992040	ausrichten
01820195a7136080	aliphatisch
6b32f7eb14d82080	lebendig
a03cbac367ba0000	Alk
ad469b56537a4080	alkalisch
513a2286f3fd3540	alle
513a2286f3fd3080	ganz
360326772adb8040	behaupten
6de9752c78477080	angeblich
6de9752c78477040	behauptete
560417afa19910c0	angeblich
5355a9d698c21040	behauptet
ee254c2fef291040	behauptend
399b4f184c5b3080	allegorisch
1445fb50a4ac50c0	allegro
c2cadcf348d24000	Allele
1d9cc992261ba080	allelisch
e68d7fea93945080	allergen
9702a66519577000	Allergene
e3d7bc60bb435080	allergisch
f9e8f8b5f83f4040	lindern
9b24ad1897edf040	gelindert
113b12b6d85cc040	lindernd
8b78cb19b3250000	Gassen
ae1387498eaa9080	verbündet
0e73726097154040	zuweisen
33b06cb82eeb9080	zugewiesen
33b06cb82eeb9040	wies zu
e4938edd16484040	zuweist
9ed7cdf226d43040	zuweisend
9be3eb2ac07a4040	zuteilen
bb79e452b0d0c000	Zuteilungen
d95c0544b54af040	zugeteilt
8c4523e3ae047040	erlauben
912fc0caf77e6080	zulässig
1ce8afdb75639080	erlaubt
1ce8afdb75639040	erlaubte
a9aff46ac0871040	erlaubend
5e7d184f7ab92040	erlaubt
a09a3e520a917040	anspielen
77376bf5ffa97080	verlockend
948328d24c640080	alluvial
dee7192b072e5040	verbünden
eb085d2ea52a4000	Almanache
dfb7b19642155080	allmächtig
bbe176725a575000	Mandeln
6ffdf66ca88420c0	fast
f5d064d42f9260c0	oben
dae4f011a81da340	aloha
7f88f1ea635b20c0	allein
7f88f1ea635b2080	allein
d1c4c4881d27b4c0	entlang
d1c4c4881d27b0c0	mit
d4fc4d2552b064c0	neben
d4fc4d2552b060c0	daneben
e70cb269adc70080	distanziert
e70cb269adc700c0	abseits
3015219afa18f0c0	laut
2cb8a2f3c20af080	alphabetisch
fb89b29d2a442080	alphabetisch
73658cec8a1780c0	alphabetisch
ded0e77f613f5080	alphanumerisch
525fbdfa0281b080	alphanumerisch
dfcc8a4de0990080	alpin
bd1d29c35ae66000	Alpen
85b21cdc7aa630c0	schon
9fca80873cdde080	in Ordnung
9fca80873cdde0c0	okay
02c3d3fad0a940c0	auch
b79998662aa0c080	alt
0aa17e1d59999040	ändern
903a719497233080	verändert
903a719497233040	veränderte
41daf879cb35c040	ändernd
73654c60e38e1080	alternierend
73654c60e38e1040	abwechseln
d56a9e93850be0c0	abwechselnd
6aaf83c7ed100040	wechselt ab
6aaf83c7ed100000	Stellvertreter
fd00833825e52080	wechselnd
05febba9889cb080	alternativ
0d10de4cb3c090c0	alternativ
9314ec5173233040	verändert
87d53aa71c219200	obwohl
abe0e3368574e000	Höhen
54a5337a350a90c0	insgesamt
d84dd470f8ad9080	altruistisch
8f37fe9bccc26000	Absolventinnen
e13fbc8840355080	alveolar
383db3fe15f9d0c0	immer
f7085e17e17d3040	bin
aae1fb57d9261080	verschmolzen
aae1fb57d9261040	verschmelzen
2c499d89ebbd5040	angehäuft
b110731e09ae0080	Amateur
8e1ff0a436e53040	erstaunen
f2d678ae0bbe4080	erstaunt
f2d678ae0bbe4040	erstaunt
264394ecc4e9c040	verblüfft
665a62d16bb46080	erstaunlich
fa3e8289367960c0	erstaunlich
e0023243d3b04080	bernsteinfarben
a48bda797c9c5080	umgebend
7cf132d6ab94f080	mehrdeutig
b0976a7667a51080	ehrgeizig
45673e520a073080	ambivalent
fa67991c96f37000	Ambler
a866b6506c601000	Ambrose
701ac4a540b08000	Krankenwagen
bf054fac5641c080	ambulant
e38c09622577d040	überfallen
f15a171d2d22b040	aus dem Hinterhalt überfallen
46edb3550c198000	Amelia
10fbf1d1e71ac040	verbessern
258c424f21c01340	amen
ac7f964e52cc2080	zugänglich
469b4543ac306040	ändern
280ad6afbfd40080	geändert
280ad6afbfd40040	änderte
be11c7459cc81040	ändernd
240a1ab76ce33040	verbessert
72ace96894f2f080	amerikanisch
6cd5868f3b12e000	Ami
00bfb372e7473080	liebenswürdig
61923e70d3491080	freundschaftlich
8e20b7aaaa9e54c0	inmitten
b3850fd5b48094c0	inmitten
06b6fd9747e3d000	Amiga
9bd6afa2a58a6000	Freunde
2cafe7eb6cc0b000	Amin
7146a7c82d06b000	Amir
36c05176eaaf2000	Amis
2885c67fa2fdf080	amisch
7fc555a1a6f04080	verkehrt
7fc555a1a6f040c0	falsch
04c7be1e6ee92080	amniotisch
abd86f629b4aa0c0	Amok
257f078fc38324c0	unter
b1d0fc83e45274c0	unter
b58223e934d9c080	verliebt
5f3e3442b90df080	amorph
17fb0bf91477b080	amortisiert
17fb0bf91477b040	amortisierte
2d743dbe031c7040	belief sich auf
94e856584fde3040	sich belaufend auf
c4791a99e09b3080	amphibisch
65b88306c069b000	Amphibien
0663db719b254080	amphibisch
384574740d82f080	reichlich
2a45b64881e8d040	verstärkt
2a45b64881e8d080	verstärkt
eacd442c876c9040	verstärken
09d62b65e6bf2040	verstärkend
4e82ef0a0fd79000	Amplituden
0566b18a6ac960c0	reichlich
03ab1c2eb3c0e000	Amtrak
ceefb7f0ee930040	amüsieren
46e82465823f6080	amüsiert
46e82465823f6040	belustigt
853dd4799ab72000	Vergnügungen
a89ea0fbec4a9080	amüsant
dc4aa8f1b5d4c080	amyloid
0426e4ca9cf13080	anabol
37b4fcc58bbb3080	anaerob
e1f9f9feb4015080	anästhetisch
8138f0984c049080	anal
74c450b0d1ed4080	schmerzstillend
d75cbe1afdc3b000	Analgetika
8a5c481f95900080	analog
28e449364342f080	analog
af7226ed94c0c000	Analoga
0a799d0aa8e65080	analog
e5b2ad0a49435040	analysieren
b247f9a96037b040	analysiert
f4f73dbb8b0f0040	analysierend
d77c189528cc3080	analytisch
76ae7e138954b080	analytisch
b30a2a374dd100c0	analytisch
cdb11c4613226080	anamorphotisch
be023cd2ca819000	Anarchisten
6f3c9e0e73791000	Anas
4cf655fcfd68c080	anatolisch
201dc0e314b60080	anatomisch
2c0ecdfe5c9db080	anatomisch
9ec14d69f758e0c0	anatomisch
47d55e984c2ec080	ahnen-
c520411cf5835040	verankern
761c729828550040	verankert
761c729828550080	verankert
429a078b56479040	verankernd
dff6c3bbae5d9040	verankert
86a8e3e472fda080	antik
ce1d0669841ad000	Alten
6baaa56171d37080	Hilfs-
174871af605e4000	Ancona
f13945e9a4f29200	und
b2aebefb826b80c0	andante
abbd845070aa8080	andinisch
f0d5ece89474d080	andorranisch
70a9d6d0e86cf000	Andromeda
65a1cb57dbc62080	anekdotisch
7dfe446a5c2670c0	von neuem
7b50e74fd06b0080	engelhaft
c913c82808057000	Angelika
7781cddc74092000	Angélique
2477c716ddcf1000	Angell
f86967ab9456c080	verärgert
f86967ab9456c040	verärgern
a622b6d5d7ef5000	Angers
a622b6d5d7ef5040	verärgern
0f8702873d27d080	gewinkelt
a1a84f33d5e79080	anglisch
17a963efbcc91080	anglikanisch
4343d1c8dea58040	angelnd
9e995b52e41ad080	angolanisch
dbc1f805116380c0	wütend
fa205d3644b81080	wütend
2e20747f2613a080	eckig
4f86d3adffbd2080	wasserfrei
fd7accba5f4ec000	Anil
eb5ba2a91d6d9040	animieren
eb5ba2a91d6d9080	belebt
66c8298d53617080	animiert
68764cfa35b61040	animierend
ea163206d50cc080	anisotrop
60bbcac274088000	Ankara
c40f5a8a0e794000	Knöchel
b5b1951f00043040	geglüht
b53209ab7c09f040	annektieren
aa0a2d44a2244040	annektierte
9800a8bda9369000	Anhänge
9800a8bda9369040	annektiert
a652f7260eda0040	annotieren
188d680e010bc080	annotiert
173e2d47c75ae040	ankündigen
0e9198aa428f4040	kündigte an
0e9198aa428f4080	angekündigt
db3e152b37113040	kündigt an
6619ce5842af9040	ankündigend
52f0d5df7413a040	ärgern
a7375963e0dc9000	Ärgernisse
e89e8928ad7fa040	verärgert
e89e8928ad7fa080	genervt
532ff66b82d81080	lästig
89867ea99aa09040	ärgert
3717cf1da62d1080	jährlich
595172e20f698080	auf das Jahr hochgerechnet
efc6c55d0411a0c0	jährlich
a46eb3890585a000	Jahrbücher
7045e6bae60d8080	ringförmig
f834cce8a20b3080	eloxiert
d2225348f6826040	salbte
d2225348f6826080	gesalbt
88417a9aaecd3040	salbend
4190e85426d34080	anomal
2373f5518b2120c0	bald
87cfc25787b1e080	anonym
c43e095524a3a0c0	anonym
c707891dde1b8540	ein anderer
e2e19bb35d2a8040	antworten
2aa15ef97d0ba040	antwortete
24c9c8b705948040	antwortend
0ecd79d523fc5040	antwortet
35db65adc5dd1080	antagonistisch
313c2ab2298b0080	antarktisch
37cd32eaf6072080	vorangehend
8453559e5a15b080	pränatal
07c95acbda4ac080	vordere
fe706152aa5ce000	Anthrax
169c8329d8d77080	anthropogen
9dd1814e01feb080	anthropologisch
9506b66689236080	Anti-Aging-
07c675b13f880080	antibakteriell
e1a75b2360235080	antibiotisch
d1c17ceba4ac1080	krebshemmend
2d35d7251d9e9040	erwarten
bf315adb5a09c080	erwartet
bf315adb5a09c040	erwartete
7862238a134fa040	erwartet
46dc7147f3529040	erwartend
4307857520b7c080	vorausschauend
d9cd886451f6d080	gerinnungshemmend
d13e1ae26c688000	Possen
5b3d15c8b36bc080	antidepressiv
1991db765a62e000	Antidepressiva
ca4e28e92993d080	antimykotisch
0c4f94813cb1f080	antigen
aecefc4577d08080	blutdrucksenkend
772110af747c7080	antimikrobiell
9f6bf35574186080	antioxidativ
21d89a8218058080	antipsychotisch
e815e7b79f2c1080	antiquarisch
ba5530ab17408080	antiquiert
16fde16b10763080	antik
72e5a6c1c7e28000	Antiquitäten
b683711ff2013080	antiseptisch
92b1c0e782aa9080	antisozial
a2d52163d9d0b080	antistatisch
416d239b8975e080	Kartell-
57e300c5f10d8080	antiviral
9445e1b4bb1ac080	Antikriegs-
436db18fb2361080	ängstlich
5f248f762bc7a0c0	ängstlich
de59722e4904e540	jeder
1ba371f520661540	irgendjemand
a50887aac7f7e0c0	sowieso
82d8dae4c09c10c0	nicht mehr
7365aab350003540	jeder
