# Interlingua translation file: English -> ru
# Format: hash<TAB>translation
hash	translation
c339d8fe806b4040	злоупотребляя
2416d307cc9e8080	оскорбительный
726367defd3d6040	примыкая
726367defd3d6080	прилегающий
5bc9f95ca053e080	ужасный
02381690f4ae8080	академический
320f4b53dd33b0c0	академически
73445274f6b70080	акадийский
786e5e8c733eb040	ускорять
f65fe33dd4dd1080	ускоренный
f65fe33dd4dd1040	ускорил
64fc4ba7f7642040	ускорять
350966825998d040	ускоряющий
8e787f0be4a88080	акцентированный
a59d660746eaf040	подчёркивать
5513c7252e2a8040	подчеркнул
6507c531d1cd3040	принимать
54e2e21f7db4a080	приемлемый
b54cc5fa943e9080	принятый
b54cc5fa943e9040	принял
cbe29d9ba81f9040	принимающий
cbe29d9ba81f9080	принимающий
8ea89e560f8b9040	принимает
723089f5a7f33040	получить доступ
d28bf8ef656e2040	получил доступ
1dee1cc243a44040	получает доступ
e21ac292a44fe080	доступный
ae62ed3ad33b2040	получающий доступ
781fd5eb29bcd080	случайный
28db0666808c20c0	случайно
0c78dccedecc8040	приветствовать
9bb6c6559dcc2080	признанный
9bb6c6559dcc2040	восхвалил
e545216382e48040	вмещать
c59664bd1cf54040	размещённый
6840f56852e89040	вмещает
407b3e603deeb080	услужливый
407b3e603deeb040	размещать
3b3440a4f3bce040	сопровождал
3b3440a4f3bce080	сопровождаемый
fb202804a67f3040	сопровождает
cb950c83a95b0040	сопровождать
4d4a343e7acdb080	сопровождающий
4d4a343e7acdb040	сопровождающий
6d959a45b892b040	достигать
af22ea9bb199e080	выполненный
af22ea9bb199e040	достиг
8b7c9450ef522040	выполняет
2647f2e8bbc64040	выполнять
87cab753db57e040	предоставлять
03664011f21ac040	предоставлять
aa35682e1211a0c0	соответственно
f51b00d32f5a50c0	соответственно
ac18ee09a7fed040	соответствует
b87f34838c7a9080	подотчётный
bf68e6e042512040	отчитался
2dfe1cb958232080	аккредитованный
5cbbb0d105d52040	аккредитуя
588e94ba73f61040	накапливаться
19bf4dc42abe9080	начисленный
19bf4dc42abe9040	накопленный
7e21ba4f7e625040	накапливаясь
234c1bf6aa870040	накапливать
fd03ed434ee7c040	накопил
0661214156300040	накапливает
911ccdc1fa5e9040	накапливать
3f84db92be971080	точный
cb62784e21feb0c0	точно
f1b4c8fe07ff4040	обвинять
a21525bcd343e040	обвинил
f3a28f3d70644040	обвиняет
df4510b3a9d99080	обвиняющий
df4510b3a9d99040	обвинять
721deff46032e080	привычный
b13869436f787080	уксусный
bc354f3c7d0e0040	болеть
77aead90852f1040	болит
5195e3e9dbcdd080	достижимый
b57b27da872d4040	достигать
493719a710c09040	достиг
493719a710c09080	достигнутый
c05bd26290adb040	достигает
9393e1000c7e9040	достигающий
6f9aa9bbf6f3f080	ноющий
6f9aa9bbf6f3f040	болеть
e2ba6896c832d080	кислотный
386c8da883bb8080	кислотный
16b94fcd005ed040	признавать
b49b1cb54af4d040	признал
b49b1cb54af4d080	признанный
008351c7292f9040	признаёт
95ec1ad8b8047040	признавая
0dbccca9dd901080	акустический
637396d691197080	акустический
1c02bab23e1e1040	знакомить
11bc51411553d080	знакомый
11bc51411553d040	познакомился
9580d918eeb70040	приобретать
22f3332fbbeb2080	приобретённый
22f3332fbbeb2040	приобрёл
3f213c7cca4fc040	приобретает
41fe3bef29c11040	приобретая
0598a9517898f040	оправдывать
0598a9517898f080	оправданный
37b23fe5979fb080	акробатический
884546d7f85264c0	через
884546d7f85260c0	напротив
fd568b3122aab080	акриловый
f5f4c1c9b4628040	действовать
ab516ae26c7b2040	действовал
8bfa9aa86ae0e080	исполняющий обязанности
a0f50a1e9bbf2080	подлежащий судебному преследованию
0fb3b9633e375040	активировать
40923248f3f89040	активировал
99f7c01f5c488040	активирует
9aa476a16a949040	активируя
674dcd338280a0c0	активно
a30ca4e899b0c040	действует
a67f452378c51080	фактический
0e0c6d4b415f00c0	на самом деле
00a6983485a8d080	актуарный
0524d1d7b2044040	приводить в действие
e96f68c9eabc1040	приводил в действие
7ff2163d2a821080	острый
205904e865a0b0c0	остро
c57d9634c7dc3080	ациклический
16cb43562fc790c0	медленно
5e31435ff6d12080	непреклонный
570af80a02d88040	адаптировать
26482e1d68393080	адаптируемый
c5e2f87d4f534080	адаптированный
c5e2f87d4f534040	адаптировал
320f37346da92040	адаптирующий
4c81dadb36ac1080	адаптивный
4f0d39671740b040	адаптирует
ffb352e13fd28040	добавлять
2bee98317da6a040	добавил
cad9cbe4c3220040	пристрастить
45a56feee1bb8080	зависимый
7cd90812589ba080	вызывающий зависимость
b428a8582380a080	вызывающий привыкание
6bb6e92db32d70c0	дополнительно
543d3ab02bdec080	аддитивный
fc666635f5471040	обращаться
8367ed1cbef0b080	адресуемый
f15d599fb1805080	адресованный
f15d599fb1805040	адресовал
c2546a4cb03de040	обращается
048ec15dfb105040	адресующий
ad9530c845c52040	добавляет
4969eeda6fb2f080	искусный
d0aba09c766cc080	адекватный
f409da41589f30c0	адекватно
9dae799b676f3040	придерживаться
3aebe288d9987040	придерживаться
b94c4d4177d66080	прилипший
bc12725a53958040	придерживаться
f77e24ed7606f040	придерживаться
55e09a28ac89a080	клеящий
c4b9d1e0ae784080	адиабатический
87a2b849c728f340	прощай
b5dc9b4a5682c340	адьос
73e608221c005080	жировой
bd1141416a9ce000	Адирондак
984bad50f1fef080	смежный
b3bf90c854c47080	прилагательный
8c34281d3f04a080	смежный
31461680ea4c3080	присоединённый
0d787a5598f36040	откладывать
8c56b0aec6af2040	отложенный
8c56b0aec6af2080	перенесённый
7f041d93ccefe040	признал
5f5af45500982040	вынес решение
fe606b28cba18080	дополнительный
4fd20f1eb97cf040	регулировать
46d7364792e00080	регулируемый
e55a2d6a1cd8b080	скорректированный
4ce41540b4428040	настраивая
a4bb14fbf9fe8040	регулирует
a1870569f2f24080	вспомогательный
f6272c85d8f20040	управлять
1dddfc3a4362d040	администрировал
33fe098febb57040	управляя
9cee523b9503c040	управляет
5cff184d03316080	административный
cd2a9aadcda1f0c0	административно
0e303924777ed080	восхитительный
c652680d570710c0	восхитительно
a51b4b8f48a31040	восхищаться
185b818da4382040	восхищался
67f5ec4786cf7080	восхищённый
67f5ec4786cf7040	восхищаться
d2679326ef1ee080	допустимый
aad044a8f158a040	признавать
1d725f77cd212040	признаёт
33668fb489ea5040	признал
6b9d03d86417c0c0	по общему признанию
c1ff4737ce52c040	признавая
310f243f60d46040	увещевать
220d6a786a94a080	подростковый
880865b207f6a040	принимать
9a89eabaec9d1040	принимая
1efe396d00131080	приёмный
ff3d55dc0be74040	принимает
7d65f6b764182080	очаровательный
2c4d83d104f24040	обожать
f6850e0fbe227040	обожал
1c2b39cb24724040	украшать
90c620feac277080	украшенный
90c620feac277040	украшать
445dbf5e347a7080	надпочечниковый
5c3931f74a295080	адренергический
991d425e5a5c1080	адриатический
c0c9dab29abdc0c0	по воле волн
c0c9dab29abdc080	дрейфующий
c6b74008c3334040	адсорбировал
359b5dcc482a5040	продвигаться
359b5dcc482a5080	предварительный
2bd12e961479e040	продвигается
c485399659a19040	продвигаясь
2f485848c1dde080	выгодный
03262af3667ce080	адвентистский
68f962afec05d080	авантюрный
2f8b7c8fd8b39080	состязательный
9b2cc0d673d87080	неблагоприятный
656050c331aa60c0	неблагоприятно
7b1de3075272b040	рекламировать
1ec58a47ddd4a040	рекламировал
3ac53981ec18a040	рекламирует
4a27243c20c23040	рекламируя
ad88da308136a080	рекомендуемый
656115316b338040	советовать
3545f27037c03040	посоветовал
3545f27037c03080	рекомендованный
908abc416e122040	советует
bc4e2e070e61e040	советуя
a9bbcb22f9d9b080	консультативный
3089bafa4bc9b040	отстаивать
887237ec73d96040	отстаивал
cfb13d2d8bdba040	выступает за
d1208896e3471040	защищая
70330105eb87a080	эгейский
c135d92bd2adf080	воздушный
bf80c2630cd3c080	авиа
a54cae2514be9080	аэробный
6a63ff9f45038080	аэродинамический
3f10146390695080	авиационный
cf82a9ab3bdfa080	аэрокосмический
788c758491e5d080	эстетический
dd8c4a48d20740c0	эстетически
57fa2aec3dbe3000	после дополнительного времени
948bc093ea6130c0	вдали
25d1cda2eba07040	влиять
27a12454cd6c1080	затронутый
d99bacaa60e6c040	влияющий
d99bacaa60e6c080	трогательный
ed2aefdbf3398080	любящий
2e87252973ff80c0	нежно
9783dda25bc3c080	аффективный
fe0ad04b213e0040	влияет
6dc4732a6b83f080	афферентный
7bb51b07b9c0b080	аффилированный
92aad9a15ae0b080	аффинный
59b664dc4e9d4040	утверждать
6bec709bbfa18080	утвердительный
af5854b95e6760c0	утвердительно
35acfca52d788040	подтверждённый
46f8ccc659f15040	утверждать
46f8ccc659f15080	утверждающий
b4b704a3be4a3040	утверждать
454ba76239ab0040	прикреплять
683f0e0d88471080	прикреплённый
683f0e0d88471040	прикреплять
9e520050282e7080	страдающий
9e520050282e7040	поражать
019f25846d4bc080	богатый
572bb8e490978040	позволить себе
51f81f59e1b94080	доступный
e79a1f192b1510c0	доступно по цене
7e1beb571583b040	позволивший
635371c74d8c7040	позволяя
cbb538d96ed36040	позволяет
cf1069dec5058040	оскорблять
a54986f6dd545080	афганский
d87dc7b3588e6080	афганский
d0c0422c4b8480c0	в поле
4604dbfc3b85b0c0	на плаву
4604dbfc3b85b080	плавающий
e3d3a3d18bc6b080	в движении
e3d3a3d18bc6b0c0	пешком
db76302c2dd5c080	вышеупомянутый
deca65960d86c080	вышеупомянутый
f29858ccdb521080	испуганный
c8a888a12d6f1080	африканский
45bc927215ff1000	африкана
787883e407f090c0	на корме
787883e407f09080	кормовой
8c49910fe30214c0	после
8c49910fe3021200	после того как
99fbe19068be00c0	после полудня
ead34a451826d080	внешкольный
a950cb5d7e8660c0	впоследствии
76c7ae571b93c0c0	снова
52359cb0b6a524c0	против
3b1271392b495080	с открытым ртом
2d29b99b8573d080	пожилой
c3a7bc15181ec080	стареющий
17b694bd47a6b080	вечный
ca3df0acede14040	усугублять
a93f04f1c4de9080	усугублённый
69f2afa29a04f080	отягчающий
df34966ac62b3080	совокупный
df34966ac62b3040	агрегировать
706bcd4602e25040	агрегирует
7e384ca72cbb7040	агрегируя
7692167410834080	агрессивный
ffe28c8c277140c0	агрессивно
6f6bc39432281080	обиженный
15576e8f46eb3080	гибкий
b119b7c25219a080	стареющий
1fdd56c01608c080	взволнованный
1fdd56c01608c040	волновать
4d7eb57d0c49a080	агностический
5e64a547207ba0c0	назад
2df7e681053a3080	мучительный
2df7e681053a3040	мучаясь
96142014404b1080	аграрный
69cd019f95634040	соглашаться
40ecfee2e4c0c080	приятный
2838f1e6d8b84080	согласованный
2838f1e6d8b84040	согласился
a164bf29b9389040	соглашаясь
b833573a32c5b040	соглашается
a79f48ef848d5080	сельскохозяйственный
8888afcfab999080	агрономический
451bc9a2f9a70340	ага
27c93c7bbc0330c0	впереди
57ff4b549786f340	кхм
b8461e274bbb8340	эй
c985aed1f5304040	помогать
00fe297404171040	помог
40ce24317336d040	помогать
0af54964fb0a2040	помогает
4603035e930a5040	беспокоить
d3f2fcf3960e3080	больной
b3bffc67a5797040	целиться
15e5d3cc87826080	направленный
15e5d3cc87826040	нацелился
b72248bc341e7040	целясь
d65f13d928108040	целится
03fa8973b6427040	проветривать
5103797c7591a080	воздушный
3d0cd3f8dd960040	ретушировать
c0fc760a997b5040	транслированный
c0fc760a997b5080	проветренный
aef382b6545bd040	перевозить по воздуху
49f9f4b993a3f040	проветривает
c492206c1e198080	герметичный
e40ab010c780b080	воздушный
7ba768401e4920c0	также известный как
06f74f28ecc21080	родственный
00a4954ccc2274c0	в стиле
937388fb99a42040	тревожить
a0b0470c17285080	встревоженный
a0b0470c17285040	тревожить
c0e95a9fc37dc080	тревожный
e065c4677d281340	увы
5ae1d0c037dcc080	аляскинский
669aef345aa54080	албанский
7a4b0649c6d2b200	хотя
e862055146d4f080	алкогольный
f4d1a2430d6e3080	бдительный
f4d1a2430d6e3040	предупреждать
40bcb8a4335a0080	оповещённый
40bcb8a4335a0040	оповещать
8b1d852e1cc8a040	предупреждая
1770f5dfc1e0d040	предупреждает
4834665153c06080	алеутский
425f15dbfeb4a080	водорослевый
d96a738ec32a8080	алгебраический
2b68cdd1168e9080	алжирский
da8f63bccf0a1080	алгоритмический
2e9bb3590a5b3080	инопланетный
b3bb5042b5033040	отчуждать
043a9a0755fc8080	отчуждённый
043a9a0755fc8040	отчуждать
004bda713bfbe080	отчуждающий
004bda713bfbe040	отчуждая
bbdffd8aa20a2040	сойти
bbdffd8aa20a2080	горящий
6344e1e6eefd4040	выравнивать
b0cfd363098f9080	выровненный
b0cfd363098f9040	выровнял
c79f15e078623040	выравнивая
a51720cbabc36040	выравнивает
8c53d746ef76c080	похожий
8c53d746ef76c0c0	одинаково
bb66440e6b992040	выстраивать
01820195a7136080	алифатический
6b32f7eb14d82080	живой
a03cbac367ba0000	щёлочь
ad469b56537a4080	щелочной
513a2286f3fd3540	все
513a2286f3fd3080	весь
360326772adb8040	утверждать
6de9752c78477080	предполагаемый
560417afa19910c0	предположительно
5355a9d698c21040	утверждает
ee254c2fef291040	утверждая
399b4f184c5b3080	аллегорический
1445fb50a4ac50c0	быстро
1d9cc992261ba080	аллельный
e68d7fea93945080	аллергенный
e3d7bc60bb435080	аллергический
f9e8f8b5f83f4040	облегчать
9b24ad1897edf040	облегчил
9b24ad1897edf080	облегчённый
113b12b6d85cc040	облегчая
ae1387498eaa9080	союзный
0e73726097154040	выделять
33b06cb82eeb9080	выделенный
33b06cb82eeb9040	выделил
e4938edd16484040	выделять
9ed7cdf226d43040	распределяя
9be3eb2ac07a4040	выделять
d95c0544b54af040	отвёл
8c4523e3ae047040	позволять
912fc0caf77e6080	допустимый
1ce8afdb75639080	разрешённый
5e7d184f7ab92040	позволяет
6bb058556d540040	сплавлять
a09a3e520a917040	ссылался
77376bf5ffa97080	заманчивый
948328d24c640080	аллювиальный
dee7192b072e5040	объединять
dfb7b19642155080	всемогущий
7e1df6578869f080	миндальный
6ffdf66ca88420c0	почти
f5d064d42f9260c0	наверху
dae4f011a81da340	алоха
7f88f1ea635b2080	один
7f88f1ea635b20c0	в одиночку
d1c4c4881d27b4c0	вдоль
d1c4c4881d27b0c0	вместе
d4fc4d2552b064c0	рядом с
d4fc4d2552b060c0	вместе
e70cb269adc70080	отчуждённый
e70cb269adc700c0	в стороне
3015219afa18f0c0	вслух
2cb8a2f3c20af080	алфавитный
fb89b29d2a442080	алфавитный
73658cec8a1780c0	по алфавиту
ded0e77f613f5080	буквенно-цифровой
525fbdfa0281b080	буквенно-цифровой
dfcc8a4de0990080	альпийский
85b21cdc7aa630c0	уже
9fca80873cdde0c0	хорошо
9fca80873cdde080	нормальный
02c3d3fad0a940c0	также
b79998662aa0c080	альтернативный
0aa17e1d59999040	изменять
903a719497233080	изменённый
903a719497233040	изменил
41daf879cb35c040	изменяющий
73654c60e38e1080	альтернативный
73654c60e38e1040	чередоваться
d56a9e93850be0c0	попеременно
6aaf83c7ed100040	чередоваться
fd00833825e52080	переменный
fd00833825e52040	чередующийся
05febba9889cb080	альтернативный
0d10de4cb3c090c0	альтернативно
9314ec5173233040	изменяет
87d53aa71c219200	хотя
54a5337a350a90c0	в целом
d84dd470f8ad9080	альтруистический
e13fbc8840355080	альвеолярный
383db3fe15f9d0c0	всегда
f7085e17e17d3040	есть
aae1fb57d9261040	объединил
aae1fb57d9261080	объединённый
2c499d89ebbd5040	накопил
2c499d89ebbd5080	накопленный
b110731e09ae0080	любительский
8e1ff0a436e53040	изумлять
f2d678ae0bbe4080	изумлённый
f2d678ae0bbe4040	изумил
264394ecc4e9c040	поражает
665a62d16bb46080	удивительный
fa3e8289367960c0	удивительно
e0023243d3b04080	янтарный
a48bda797c9c5080	окружающий
7cf132d6ab94f080	двусмысленный
b0976a7667a51080	амбициозный
45673e520a073080	амбивалентный
bf054fac5641c080	амбулаторный
e38c09622577d040	устраивать засаду
f15a171d2d22b040	устроил засаду
f15a171d2d22b080	попавший в засаду
10fbf1d1e71ac040	улучшать
258c424f21c01340	аминь
ac7f964e52cc2080	уступчивый
469b4543ac306040	изменять
280ad6afbfd40080	изменённый
be11c7459cc81040	изменяя
240a1ab76ce33040	исправляет
00bfb372e7473080	любезный
61923e70d3491080	дружественный
8e20b7aaaa9e54c0	среди
b3850fd5b48094c0	среди
0be4c7b4a0510080	аминокислотный
2885c67fa2fdf080	амишский
7fc555a1a6f040c0	не так
7fc555a1a6f04080	неправильный
04c7be1e6ee92080	амниотический
abd86f629b4aa0c0	в ярости
257f078fc38324c0	среди
b1d0fc83e45274c0	среди
b58223e934d9c080	любовный
5f3e3442b90df080	аморфный
17fb0bf91477b080	амортизированный
17fb0bf91477b040	амортизировал
2d743dbe031c7040	составил
94e856584fde3040	составлять
410d1e7594d21040	составляет
c4791a99e09b3080	земноводный
0663db719b254080	амфибийный
384574740d82f080	обширный
2a45b64881e8d040	усиленный
2a45b64881e8d080	усиленный
eacd442c876c9040	усиливать
09d62b65e6bf2040	усиливать
0566b18a6ac960c0	обильно
ceefb7f0ee930040	развлекать
46e82465823f6080	развлечённый
46e82465823f6040	развеселил
a89ea0fbec4a9080	забавный
dc4aa8f1b5d4c080	амилоидный
0426e4ca9cf13080	анаболический
37b4fcc58bbb3080	анаэробный
e1f9f9feb4015080	анестезирующий
8138f0984c049080	анальный
74c450b0d1ed4080	анальгетический
8a5c481f95900080	аналоговый
28e449364342f080	аналогичный
0a799d0aa8e65080	аналоговый
e5b2ad0a49435040	анализировать
b247f9a96037b040	проанализированный
f4f73dbb8b0f0040	анализирующий
d77c189528cc3080	аналитический
76ae7e138954b080	аналитический
b30a2a374dd100c0	аналитически
cdb11c4613226080	анаморфный
4cf655fcfd68c080	анатолийский
201dc0e314b60080	анатомический
2c0ecdfe5c9db080	анатомический
9ec14d69f758e0c0	анатомически
47d55e984c2ec080	наследственный
c520411cf5835040	закреплять
761c729828550080	закреплённый
761c729828550040	заякорил
86a8e3e472fda080	древний
6baaa56171d37080	вспомогательный
f13945e9a4f29200	и
b2aebefb826b80c0	анданте
abbd845070aa8080	андский
f0d5ece89474d080	андоррский
050c871f1b902000	Андретти
65a1cb57dbc62080	анекдотический
7dfe446a5c2670c0	заново
7b50e74fd06b0080	ангельский
5f055553d1839040	злить
f86967ab9456c040	разозлил
f86967ab9456c080	разгневанный
a622b6d5d7ef5040	злит
0f8702873d27d080	угловой
a1a84f33d5e79080	англский
17a963efbcc91080	англиканский
9e995b52e41ad080	ангольский
dbc1f805116380c0	сердито
fa205d3644b81080	злой
2e20747f2613a080	угловой
4f86d3adffbd2080	безводный
5d9e30a6a200f080	животный
4a9739ac4ae06000	Анимас
eb5ba2a91d6d9040	оживлять
eb5ba2a91d6d9080	одушевлённый
66c8298d53617080	анимированный
68764cfa35b61080	оживляющий
68764cfa35b61040	анимируя
ea163206d50cc080	анизотропный
b5b1951f00043040	отжёг
b8455680944d3040	отжигать
b53209ab7c09f040	аннексировать
aa0a2d44a2244040	аннексировать
a652f7260eda0040	аннотировать
188d680e010bc080	аннотированный
188d680e010bc040	прокомментировал
173e2d47c75ae040	объявлять
0e9198aa428f4080	объявленный
0e9198aa428f4040	объявил
db3e152b37113040	объявляет
6619ce5842af9040	объявляя
52f0d5df7413a040	раздражать
e89e8928ad7fa080	раздражённый
e89e8928ad7fa040	раздосадованный
532ff66b82d81080	раздражающий
89867ea99aa09040	раздражает
595172e20f698080	годовой
efc6c55d0411a0c0	ежегодно
7045e6bae60d8080	кольцевой
f834cce8a20b3080	анодированный
d2225348f6826080	помазанный
d2225348f6826040	помазать
88417a9aaecd3040	помазывая
4190e85426d34080	аномальный
2373f5518b2120c0	вскоре
2373f5518b212080	анонимный
87cfc25787b1e080	анонимный
c43e095524a3a0c0	анонимно
c707891dde1b8540	ещё один
e2e19bb35d2a8040	отвечать
2aa15ef97d0ba040	ответил
2aa15ef97d0ba080	отвеченный
24c9c8b705948040	отвечающий
0ecd79d523fc5040	отвечает
35db65adc5dd1080	враждебный
313c2ab2298b0080	антарктический
37cd32eaf6072080	предшествующий
8453559e5a15b080	пренатальный
07c95acbda4ac080	передний
169c8329d8d77080	антропогенный
9dd1814e01feb080	антропологический
40a15881a8045080	анти-
40a15881a80454c0	против
9506b66689236080	антивозрастной
07c675b13f880080	антибактериальный
e1a75b2360235080	антибиотический
d1c17ceba4ac1080	противораковый
2d35d7251d9e9040	предвидеть
bf315adb5a09c080	ожидаемый
bf315adb5a09c040	предвидел
7862238a134fa040	ожидает
46dc7147f3529040	ожидать
4307857520b7c080	предупредительный
d9cd886451f6d080	антикоагулянтный
5b3d15c8b36bc080	антидепрессивный
ca4e28e92993d080	противогрибковый
0c4f94813cb1f080	антигенный
aecefc4577d08080	антигипертензивный
772110af747c7080	антимикробный
9f6bf35574186080	антиоксидантный
21d89a8218058080	антипсихотический
e815e7b79f2c1080	антикварный
ba5530ab17408080	устаревший
16fde16b10763080	антикварный
b683711ff2013080	антисептический
92b1c0e782aa9080	антисоциальный
a2d52163d9d0b080	антистатический
416d239b8975e080	антимонопольный
57e300c5f10d8080	противовирусный
9445e1b4bb1ac080	антивоенный
436db18fb2361080	тревожный
5f248f762bc7a0c0	тревожно
de59722e4904e540	любой
1ba371f520661540	кто-нибудь
a50887aac7f7e0c0	в любом случае
82d8dae4c09c10c0	больше не
7365aab350003540	кто-нибудь
d95bfa599e90f0c0	где угодно
28488c9531aa3540	что-нибудь
6643001443fd50c0	в любое время
28d5ab098108f0c0	в любом случае
2e84d5edbacd60c0	в любом случае
ae82062205fd60c0	где угодно
2be7e9447402f080	аортальный
9ffb6d9915b090c0	отдельно
d51199c43e3fa080	апатичный
dcee0dbc9209c040	подражать
a36e2343188e2080	возбуждающий
6776becee4972080	апикальный
7c368cc94eeaa0c0	за штуку
630052082f5a3080	апокалиптический
da8991f15f587080	извиняющийся
bc30dde17f84f040	извиняться
ff10055e348d3040	извиняться
b9697cf451b0d040	извиняться
62e1698df8e0e040	извиняется
fa30f728b1dd0040	извиняясь
8bff7dbd6b8ad080	апоптотический
a3d8c86a5b44f080	апостольский
bcc3c905c2a17080	аппалачский
acefb1848313b080	потрясённый
acefb1848313b040	ужасать
1c9fac742247a080	ужасающий
43f289db38b9d080	очевидный
ab6fd959ca0a70c0	видимо
cda16ecdd3756040	апеллировать
c085dbcabe096040	обжаловал
82ebbdd7d854f080	привлекательный
82ebbdd7d854f040	апеллируя
e18966188b42c040	апеллирует
8cd63620eea39040	появляться
d57b076bb3eb9040	появился
683fe954ede96040	появляется
35ba8741462fb040	умиротворять
679f671c1dbb3080	апелляционный
13ae84e0ab902040	добавлять
2e7660fcd9c43040	добавил
b3e482daaac04040	добавляя
32f315f021227040	аплодировать
b308a7f1f700b040	аплодировать
94825aa515d1f040	аплодирует
dc614e505e09f080	применимый
e554022cee9a9080	прикладной
7efd4d5687160040	применяет
239e71997b641040	применять
3d768a144fc36040	назначать
c4afd0ca3a15a080	назначенный
c4afd0ca3a15a040	назначил
b35028a63ac77040	назначая
2cd0843b3a326040	назначает
2a242f87992c3040	распределил
2a242f87992c3080	распределённый
29fd9136bea41040	оценивать
095d4c7723a2a040	оценил
09c1e21ee826b040	оценивая
9d84410af4d34080	заметный
01c069bf84aa40c0	заметно
9a021c7edfdd5040	ценить
63e7955c91eac040	оценил
63e7955c91eac080	оценённый
0df46e710ea51040	ценит
2fe0d1827e7b6040	оценивая
e84eb97403edc080	признательный
18f9922768625040	задержать
f053d1a8631fe040	задержал
f053d1a8631fe080	задержанный
ec4b350c51f2c080	опасающийся
320932ea1d2a1040	приближаться
028bd902b0df7080	доступный
423d316dd2ec0040	приблизился
6af9a62504670040	приближается
4a38bc82d7407080	приближающийся
4a38bc82d7407040	приближаясь
5208fc1a96f99080	соответствующий
5208fc1a96f99040	присваивать
c7eaf8a77401f040	присвоенный
c7eaf8a77401f080	ассигнованный
2360d052453af0c0	надлежащим образом
0bb7d2266b719040	присваивая
42fdfc270f202040	одобрять
fcd82924bb905080	одобренный
13ea7dc95e139040	одобряет
455fd696e4cff040	одобряющий
455fd696e4cff080	одобрительный
66318b3d61b7f0c0	приблизительно
66318b3d61b7f080	примерный
558934f843390080	приблизительный
558934f843390040	приближать
b1ffc79bc14fd040	приближать
b1ffc79bc14fd080	приблизительный
af15c9dd8a6d90c0	приблизительно
1f9c9759d7e90040	приближается
ed054389b824d040	приближая
cab92ff236779080	абрикосовый
cc889d5ba6d250c0	кстати
cc889d5ba6d254c0	относительно
10e422cd180f1080	склонный
0dc7cac37bd4d0c0	уместно
d8e22129edead080	голубой
bc1ac841f5523080	аквамариновый
88b93cc6961cd080	аквариумный
d61e3c124d1e7080	водный
406df9983f611080	водный
f743b8b7b1f44080	арабский
e24aebeeadac4080	арабский
6610c2d88e1c0080	арабский
0b1e766e3d791080	пахотный
878c8e99b2d45000	Арад
04f104169f29f080	арамейский
32b8471816c1f080	арбитражный
e9a0f7f8c09730c0	произвольно
49c2928868e2c080	произвольный
25b74926672e6080	тайный
9a26d9cf56072080	главный
833ef6629361a080	археологический
ae04ce978ab15080	архаичный
55f65593527d4080	арочный
c70826123539d080	архетипический
f911b04c4adc7040	изгибая
f911b04c4adc7080	дугообразный
a480892e4f51b080	архитектурный
152de27ac90870c0	архитектурно
7d631b9919e61080	архивный
e82ef4134354f040	архивировать
175f15d146982080	архивный
b77396e60e35a040	архивируя
4ac951b251d7a080	арктический
36c4d360f7ecb080	пылкий
